Transaction_Amount_INR,Transaction_Hour,Merchant_Category,Country,Distance_from_Home_km,Mins_Since_Last_Txn,Avg_Monthly_Txn_INR,Is_Fraud
4788.0,21,Electronics,India,5661.0,388.0,1173,0
15234.16493648166,20,Online,USA,1567.0,296.0,12305,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
4395.0,5,Medical,India,2404.0,531.0,9099,0
10.0,22,Restaurant,Singapore,2447.0,329.0,2261,0
933.0,4,Electronics,India,7391.0,150.0,18420,0
1163.0,6,Grocery,India,2166.0,393.0,18058,0
712.0,14,Grocery,India,770.0,432.0,19883,1
1630.0,8,Restaurant,India,2537.0,378.0,13139,0
2968.0,11,Grocery,India,1322.0,,1916,0
432.0,10,Fuel,USA,7978.0,317.0,12378,0
2351.0,9,Electronics,India,4297.0,618.0,865,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
695.0,6,Grocery,USA,7046.0,3.0,18259,0
1309.0,12,Online,India,7355.0,271.0,18925,0
5836.0,18,Travel,India,6657.0,270.0,6812,0
834.0,18,Grocery,India,9189.0,544.0,2914,0
739.0,8,Electronics,India,5066.0,662.0,8386,0
2533.0,19,Fuel,USA,7790.0,641.0,18145,0
3558.0,1,Online,Other,4703.0,145.0,2666,0
4276.0,2,Medical,India,8615.0,109.0,9021,0
4357.0,7,Travel,India,5487.0,399.0,18928,0
2909.0,10,Grocery,India,7777.0,394.0,7949,0
455.0,14,Online,India,8568.0,217.0,17292,0
712.0,14,Grocery,India,770.0,432.0,19883,1
6456.0,3,Travel,India,3632.0,253.0,8873,0
655.0,0,Travel,India,2232.0,163.0,15442,0
886.0,13,Electronics,India,467.0,586.0,7617,0
589.0,0,Online,India,1685.0,185.0,13712,0
60.0,18,Travel,India,3703.0,173.0,10121,0
2924.0,13,Medical,India,9645.0,686.0,17549,0
8364.0,14,Travel,India,3314.0,163.0,19658,0
1400.0,23,Grocery,India,5840.0,716.0,16426,0
73.0,5,Online,Dubai,9426.0,171.0,17381,0
515.0,11,Online,USA,4770.0,197.0,14909,0
1506.0,15,Restaurant,India,9288.0,463.0,15716,0
4437.0,0,Travel,Other,,639.0,1188,0
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
430.0,11,Electronics,India,5112.0,219.0,7507,0
1655.0,1,Electronics,UK,6282.0,,3320,0
595.0,8,Online,India,9953.0,633.0,1813,0
1215.0,5,Medical,India,,422.0,14951,0
2785.0,8,Online,India,9591.0,281.0,18828,0
198.0,17,Grocery,Dubai,9276.0,568.0,19501,0
633.0,17,Fuel,India,5200.0,,1453,0
711.0,2,Restaurant,India,9480.0,129.0,4038,0
3123.0,16,Fuel,USA,4104.0,478.0,8240,0
1018.0,16,Medical,India,7539.0,571.0,13197,0
1151.0,13,Grocery,India,9203.0,227.0,10662,0
7538.84860016217,16,Online,India,7496.0,585.0,16435,0
1537.0,20,Travel,India,3800.0,334.0,10764,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
5865.0,15,Electronics,India,5752.0,568.0,8996,0
361.0,1,Fuel,USA,1739.0,220.0,7234,1
830.0,9,Electronics,India,1040.0,151.0,18542,0
198.0,20,Electronics,UK,6432.0,668.0,16900,0
22.0,6,Online,India,7230.0,26.0,16628,0
10.0,7,Electronics,USA,7529.0,99.0,15913,0
534.0,4,Online,India,1622.0,18.0,9120,0
1970.0,19,Electronics,India,3700.0,133.0,17881,0
2374.0,5,Online,India,2075.0,597.0,4199,1
159.0,6,Travel,India,1081.0,129.0,2405,0
75.0,22,Fuel,India,1660.0,266.0,4797,0
187.0,9,Electronics,India,4974.0,69.0,17082,0
1516.0,3,Medical,India,2273.0,607.0,9283,0
2216.0,12,Online,India,9313.0,315.0,14524,0
234.0,7,Online,India,,42.0,9096,0
1596.0,17,Grocery,India,2527.0,595.0,10267,0
10.0,11,Electronics,Singapore,692.0,562.0,9897,0
1201.0,6,Medical,India,7104.0,535.0,17507,0
8890.0,13,Online,Dubai,9696.0,235.0,1278,0
1005.0,19,Restaurant,USA,,546.0,19131,0
70.0,1,Restaurant,India,5329.0,622.0,10233,0
499.0,8,Electronics,India,8023.0,338.0,8299,0
7043.0,1,Online,Other,8554.0,505.0,17790,0
347.0,10,Electronics,USA,1301.0,13.0,15703,0
26818.57735593616,22,Online,UK,7057.0,62.0,12561,0
3088.0,9,Medical,India,1514.0,358.0,18929,1
528.0,10,Medical,India,1102.0,276.0,7949,0
6958.0,13,Grocery,India,1246.0,315.0,4927,0
6219.0,11,Grocery,India,6680.0,222.0,9434,0
3466.0,20,Electronics,India,,671.0,16478,0
6914.0,4,Online,India,7669.0,592.0,7315,0
1816.0,19,Travel,India,4200.0,416.0,14066,0
75.0,1,Travel,India,,235.0,17675,0
89.0,11,Grocery,USA,6900.0,448.0,5753,0
1241.0,23,Fuel,India,5806.0,404.0,1750,0
1153.0,15,Grocery,India,1152.0,,4449,0
772.0,11,Electronics,India,,299.0,14937,0
149.0,6,Travel,India,1625.0,261.0,19478,0
2365.0,16,Grocery,UK,2064.0,530.0,16625,0
3391.0,15,Medical,Singapore,9904.0,110.0,15164,0
10.0,9,Medical,India,6237.0,220.0,9290,0
1388.0,10,Travel,India,753.0,518.0,16110,0
3991.0,1,Grocery,India,359.0,341.0,2741,0
10038.0,5,Grocery,India,2037.0,588.0,11417,0
1284.0,7,Fuel,UK,1773.0,555.0,11323,0
2587.0,4,Grocery,UK,4009.0,302.0,8190,0
778.0,20,Electronics,India,9707.0,289.0,12431,0
2359.0,11,Fuel,Singapore,8551.0,535.0,8874,0
337.0,21,Medical,India,4090.0,678.0,8238,0
1934.0,17,Grocery,India,4371.0,284.0,4503,0
761.0,7,Online,USA,5021.0,425.0,12118,0
2326.0,12,Electronics,Singapore,9959.0,694.0,16892,0
2243.0,10,Grocery,Dubai,6353.0,,19361,0
419.0,16,Medical,India,1026.0,444.0,5475,0
861.0,9,Restaurant,India,3275.0,81.0,8162,0
2871.0,21,Restaurant,India,3970.0,432.0,1904,0
4545.0,23,Online,India,7848.0,111.0,10795,0
219.0,8,Travel,India,2104.0,222.0,6156,0
1556.0,22,Restaurant,India,4988.0,392.0,4597,0
66.0,16,Medical,Singapore,341.0,572.0,8412,0
816.0,12,Medical,India,524.0,56.0,19220,0
3061.0,4,Restaurant,Singapore,7588.0,,12528,0
10086.0,2,Online,India,3188.0,248.0,839,0
5512.0,19,Restaurant,UK,9679.0,,10096,0
1593.0,22,Travel,India,9643.0,180.0,5397,1
1050.0,2,Restaurant,India,3874.0,173.0,16403,0
631.0,17,Restaurant,India,3183.0,,14284,0
809.0,20,Medical,India,1399.0,573.0,11587,0
399.0,10,Restaurant,Singapore,2712.0,497.0,13436,0
4452.0,3,Restaurant,India,6576.0,629.0,13796,0
1609.0,11,Online,USA,3269.0,356.0,8297,1
62.0,2,Grocery,Dubai,2937.0,636.0,3138,0
2743.0,16,Travel,India,6101.0,205.0,5864,0
2900.0,7,Restaurant,India,5020.0,181.0,4490,0
755.0,13,Electronics,India,1731.0,629.0,17072,0
3947.0,17,Medical,India,2648.0,2.0,795,1
2201.0,14,Online,India,6072.0,611.0,10741,0
486.0,9,Restaurant,India,7410.0,491.0,19038,0
1459.0,15,Grocery,India,4610.0,79.0,3733,0
8113.0,0,Restaurant,Dubai,711.0,22.0,1126,0
2825.0,2,Grocery,India,2066.0,585.0,18469,1
1488.0,2,Medical,India,7754.0,510.0,8741,0
4300.0,17,Electronics,India,5438.0,352.0,19216,0
7223.0,12,Restaurant,India,6485.0,191.0,1756,1
911.0,12,Grocery,India,4904.0,50.0,17341,0
458.0,19,Grocery,India,5751.0,560.0,4657,0
376.0,17,Fuel,India,6203.0,150.0,7131,0
1638.0,11,Restaurant,India,8426.0,618.0,15260,0
408.0,22,Travel,India,5791.0,373.0,528,0
487.0,0,Grocery,India,1686.0,292.0,12969,0
2767.0,7,Electronics,Other,5302.0,460.0,13690,0
9077.0,16,Medical,USA,1910.0,538.0,4404,1
5861.0,17,Restaurant,India,3423.0,463.0,18585,0
2630.0,2,Restaurant,India,691.0,354.0,6291,0
835.0,7,Electronics,Dubai,6730.0,330.0,1995,0
928.0,14,Medical,UK,406.0,596.0,7174,0
3802.0,15,Restaurant,India,9585.0,281.0,18066,0
13032.0,15,Electronics,India,6124.0,502.0,14704,1
1157.0,11,Online,India,1082.0,187.0,13436,0
1847.0,21,Travel,India,3573.0,445.0,18545,0
7279.0,9,Grocery,India,4640.0,118.0,7390,0
3859.0,3,Medical,India,1557.0,118.0,13864,0
1271.0,1,Grocery,Singapore,4136.0,305.0,16863,1
83.0,15,Travel,India,4900.0,55.0,14527,0
2576.0,1,Restaurant,Dubai,,108.0,4564,1
1318.0,19,Travel,India,3810.0,603.0,12015,1
2690.0,21,Electronics,Singapore,5569.0,379.0,6739,1
3575.0,12,Online,India,8756.0,,8199,0
829.0,7,Restaurant,India,7030.0,545.0,15017,0
3029.0,14,Restaurant,India,811.0,,6714,0
5245.0,17,Fuel,Singapore,7903.0,,5517,1
1914.0,20,Medical,Singapore,7409.0,126.0,3012,0
5037.0,8,Medical,India,8360.0,680.0,8169,0
2853.0,23,Restaurant,Other,9580.0,233.0,6488,0
2393.0,17,Travel,India,525.0,719.0,11148,1
1711.0,4,Electronics,Dubai,8424.0,429.0,15455,0
511.0,21,Grocery,India,5203.0,309.0,19275,0
2608.0,23,Fuel,India,8601.0,136.0,8323,0
224.0,16,Travel,India,9990.0,676.0,6576,0
9991.0,14,Fuel,India,2078.0,703.0,12784,0
300.0,13,Restaurant,India,7443.0,406.0,8582,0
1409.0,15,Online,India,3797.0,649.0,2708,0
5034.0,4,Grocery,India,3218.0,93.0,13881,0
4310.0,20,Fuel,India,6483.0,34.0,12146,0
2507.0,22,Restaurant,India,6807.0,464.0,2375,0
4143.0,14,Medical,India,,266.0,11631,0
4255.0,15,Medical,India,517.0,590.0,1891,0
308.0,0,Restaurant,India,960.0,167.0,890,0
767.0,14,Travel,India,9275.0,540.0,10286,0
1316.0,10,Fuel,India,7233.0,122.0,17330,0
1272.0,11,Online,India,902.0,242.0,9910,0
741.0,7,Grocery,Other,3817.0,617.0,19366,0
95.0,8,Fuel,India,2588.0,608.0,14423,0
2485.0,14,Online,USA,5409.0,290.0,11007,0
976.0,12,Restaurant,India,8574.0,616.0,7655,0
1814.0,11,Electronics,UK,8498.0,496.0,17908,0
1813.0,3,Electronics,India,1223.0,566.0,12036,0
3643.0,16,Travel,Other,8965.0,41.0,14759,0
1545.0,13,Online,Singapore,3732.0,547.0,1958,0
1036.0,21,Fuel,India,3870.0,170.0,8537,0
1009.0,11,Travel,USA,4075.0,312.0,7805,0
2141.0,1,Online,UK,3329.0,250.0,19120,0
7651.0,23,Grocery,UK,8477.0,544.0,16123,1
1429.0,19,Medical,India,540.0,681.0,14767,0
6407.0,20,Grocery,USA,2931.0,24.0,15033,0
1938.0,9,Electronics,India,9244.0,,3372,0
528.0,18,Restaurant,India,3964.0,77.0,1470,0
602.0,17,Travel,India,163.0,,10813,0
4301.0,7,Electronics,Other,7963.0,376.0,15265,0
96.0,22,Travel,India,5646.0,119.0,673,0
1410.0,16,Fuel,India,5395.0,337.0,18593,0
314.0,1,Fuel,USA,1216.0,433.0,18456,0
7896.0,20,Online,India,834.0,1.0,6030,1
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
4807.0,8,Fuel,India,9264.0,292.0,2233,0
616.0,10,Electronics,India,9058.0,128.0,7594,0
745.0,1,Travel,USA,4460.0,684.0,14480,0
649.0,11,Grocery,India,5165.0,,4979,0
914.0,9,Fuel,Singapore,8726.0,349.0,9085,0
1341.0,17,Restaurant,India,7573.0,697.0,2697,0
5055.0,1,Medical,Other,8769.0,359.0,5921,0
3923.0,5,Medical,India,9347.0,255.0,13879,0
416.0,10,Travel,India,9274.0,659.0,2951,0
3015.0,19,Medical,UK,2567.0,265.0,10442,0
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
435.0,22,Restaurant,India,4004.0,692.0,16577,0
994.0,20,Medical,India,7577.0,268.0,8075,0
372.0,8,Travel,India,5525.0,719.0,3964,0
900.0,5,Medical,India,5061.0,447.0,13498,0
1508.0,4,Grocery,India,6414.0,130.0,13911,0
837.0,11,Electronics,Other,1750.0,429.0,12735,0
794.0,14,Fuel,Other,3195.0,,9590,0
134.0,1,Online,India,9779.0,187.0,4832,0
1850.0,2,Medical,Dubai,7047.0,72.0,17623,0
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
2231.0,18,Restaurant,India,5101.0,51.0,1637,0
340.0,14,Travel,Other,6413.0,677.0,14569,0
11.0,7,Restaurant,USA,9745.0,,4516,0
935.0,16,Medical,India,5485.0,288.0,11614,0
2654.0,9,Travel,USA,4799.0,61.0,12469,0
110.0,16,Travel,India,757.0,301.0,17449,0
438.0,22,Restaurant,India,1011.0,168.0,9971,1
1647.0,2,Fuel,India,5318.0,516.0,9696,0
752.0,11,Grocery,UK,7788.0,137.0,9384,0
2315.0,15,Grocery,India,7202.0,110.0,14616,0
2082.0,7,Online,USA,749.0,595.0,3144,0
12624.89436566123,1,Grocery,India,4841.0,608.0,8429,0
1928.0,8,Medical,India,2959.0,75.0,7713,0
3056.0,4,Travel,India,5761.0,331.0,15315,0
2311.0,10,Online,India,8252.0,352.0,19848,0
613.0,20,Electronics,UK,278.0,268.0,16595,1
2249.0,1,Medical,India,6080.0,439.0,9932,0
477.0,19,Restaurant,India,4507.0,46.0,19121,0
2594.0,14,Medical,Other,8784.0,436.0,4781,0
2793.0,5,Restaurant,India,3115.0,293.0,9055,0
1549.0,9,Grocery,India,3015.0,392.0,4469,0
797.0,14,Travel,India,5708.0,104.0,8037,0
5680.0,11,Online,USA,7625.0,269.0,6758,0
2772.0,13,Online,India,8302.0,640.0,1786,0
2496.0,0,Travel,India,3413.0,148.0,8388,0
2172.0,11,Medical,India,,355.0,3824,0
527.0,20,Electronics,India,8364.0,626.0,7577,0
952.0,18,Travel,India,2740.0,715.0,5344,0
134.0,20,Travel,UK,9579.0,683.0,8009,0
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
313.0,8,Grocery,Other,5990.0,398.0,19744,0
3747.0,19,Travel,India,9748.0,64.0,18647,0
3720.0,16,Fuel,India,7972.0,371.0,7390,0
608.0,13,Fuel,India,1272.0,139.0,5663,0
1125.0,6,Medical,India,4850.0,260.0,16010,0
1447.0,7,Grocery,USA,2170.0,91.0,5585,0
927.0,19,Medical,India,6242.0,77.0,12449,0
931.0,6,Electronics,India,532.0,590.0,589,0
2027.0,11,Medical,USA,5872.0,158.0,787,0
259.0,20,Fuel,UK,3864.0,106.0,2843,0
1023.0,20,Electronics,India,5624.0,501.0,9566,0
2683.0,17,Travel,Other,9293.0,609.0,17536,0
160.0,16,Medical,India,7384.0,33.0,16590,0
3252.0,4,Restaurant,India,9556.0,168.0,5327,0
687.0,12,Medical,India,5139.0,261.0,6425,0
1206.0,19,Travel,USA,8459.0,644.0,2190,0
4097.0,7,Grocery,Singapore,80.0,458.0,15945,1
36113.62077346137,1,Medical,Dubai,3854.0,698.0,10900,0
2937.0,9,Restaurant,India,1722.0,342.0,15581,0
12949.323168152176,22,Online,USA,3685.0,197.0,17655,0
3153.0,19,Travel,Dubai,7632.0,531.0,16522,1
1704.0,11,Travel,Other,7127.0,359.0,18704,1
2370.0,23,Travel,USA,1352.0,88.0,7708,0
1001.0,3,Medical,India,8739.0,241.0,7465,0
285.0,3,Fuel,India,233.0,682.0,843,0
1375.0,13,Grocery,India,4472.0,232.0,7409,1
1520.0,16,Fuel,UK,7300.0,639.0,19457,0
2300.0,8,Grocery,India,1175.0,321.0,13734,0
204.0,2,Electronics,Dubai,2050.0,534.0,9946,0
1406.0,9,Travel,India,,103.0,6964,0
1287.0,12,Electronics,India,4927.0,,7346,0
949.0,13,Online,India,,609.0,748,0
505.0,10,Electronics,India,4392.0,354.0,15408,1
70.0,10,Restaurant,India,1943.0,685.0,17066,0
1375.0,17,Electronics,Other,6003.0,533.0,11641,0
1549.0,12,Restaurant,India,7131.0,523.0,8963,0
879.0,16,Online,UK,8704.0,381.0,10085,0
3868.0,7,Fuel,India,5754.0,484.0,9307,0
5710.0,23,Restaurant,India,4144.0,268.0,8677,0
1553.0,13,Restaurant,Other,4468.0,393.0,6587,0
927.0,22,Fuel,India,209.0,512.0,18467,0
427.0,13,Travel,USA,6422.0,439.0,3627,0
3888.0,5,Travel,India,5882.0,91.0,12776,0
5370.0,5,Electronics,India,2803.0,225.0,16549,0
941.0,20,Grocery,India,8740.0,462.0,18117,1
1476.0,11,Grocery,India,7872.0,332.0,1488,0
5116.0,4,Travel,India,5974.0,140.0,18853,0
690.0,23,Travel,UK,6963.0,294.0,12604,0
5356.0,18,Grocery,India,347.0,635.0,10217,0
2466.0,21,Fuel,India,9864.0,445.0,6178,0
312.0,22,Online,India,1254.0,273.0,10531,0
219.0,18,Online,India,5570.0,478.0,1792,0
2942.0,2,Restaurant,India,6305.0,389.0,7287,0
4286.0,20,Grocery,India,2976.0,574.0,6431,0
2623.0,13,Travel,India,9590.0,521.0,8310,0
692.2862931331921,11,Medical,India,9784.0,464.0,13528,0
305.0,5,Online,Singapore,8151.0,594.0,7963,0
1799.0,17,Fuel,India,2795.0,449.0,1496,0
1271.0,19,Medical,UK,2932.0,605.0,7732,0
4154.0,14,Fuel,Dubai,2580.0,167.0,3775,0
1141.0,6,Travel,Singapore,2964.0,60.0,1276,0
783.0,0,Grocery,India,897.0,,1648,0
2927.0,9,Online,Singapore,4031.0,44.0,1132,1
925.0,2,Travel,UK,4989.0,372.0,14859,0
574.0,11,Electronics,Dubai,8872.0,452.0,15609,0
1216.0,8,Online,India,1691.0,603.0,14146,0
890.0,7,Medical,Singapore,6940.0,,16142,1
1989.0,20,Grocery,Other,4679.0,471.0,17429,0
1358.0,5,Travel,India,1944.0,483.0,13935,0
1315.0,21,Medical,India,6007.0,230.0,5336,0
1528.0,3,Restaurant,India,2993.0,90.0,10930,0
2785.0,18,Travel,India,7094.0,126.0,16450,0
189.0,15,Grocery,Singapore,3944.0,490.0,10936,0
866.0,3,Grocery,India,499.0,23.0,8581,0
1930.0,16,Online,India,9709.0,547.0,1230,0
359.0,11,Grocery,Other,3795.0,164.0,3813,0
1531.0,20,Fuel,India,9431.0,68.0,13630,0
3541.0,16,Grocery,India,8686.0,462.0,6374,0
929.0,23,Medical,India,7712.0,276.0,17092,1
769.0,0,Grocery,India,3139.0,454.0,6532,0
6506.0,15,Restaurant,Dubai,5836.0,412.0,1114,1
1862.0,9,Online,India,313.0,460.0,16131,0
1024.0,9,Electronics,India,,548.0,1121,0
448.0,19,Grocery,Other,2490.0,395.0,14170,0
2697.0,10,Medical,India,65.0,284.0,18325,0
2925.0,0,Travel,UK,604.0,41.0,11267,0
10.0,18,Travel,India,4056.0,224.0,19480,0
839.0,6,Restaurant,India,6304.0,146.0,4312,0
955.0,9,Grocery,India,3218.0,421.0,5625,0
928.0,11,Restaurant,India,9677.0,263.0,18979,0
1821.0,3,Grocery,USA,3662.0,597.0,4465,0
1704.0,11,Travel,Other,7127.0,359.0,18704,1
1922.0,11,Travel,India,2179.0,203.0,5383,0
1318.0,19,Travel,India,3810.0,603.0,12015,1
8723.0,0,Medical,India,1383.0,340.0,1722,1
1767.0,14,Electronics,USA,9321.0,360.0,9559,1
613.0,20,Electronics,UK,278.0,268.0,16595,1
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
1732.0,22,Medical,India,1220.0,207.0,17261,0
351.0,10,Medical,USA,598.0,42.0,5947,0
413.0,15,Restaurant,India,9394.0,510.0,18363,0
1046.0,1,Online,India,7417.0,630.0,14243,0
1853.0,17,Online,USA,6367.0,608.0,9588,0
1900.0,19,Medical,India,1385.0,189.0,14561,0
211.0,9,Grocery,India,9846.0,247.0,1178,0
265.0,9,Grocery,India,1604.0,573.0,18557,0
1682.0,19,Electronics,Dubai,8676.0,106.0,18686,0
1237.0,1,Medical,USA,,4.0,17131,0
3845.0,3,Grocery,India,1545.0,658.0,11557,0
3701.0,1,Grocery,India,282.0,52.0,1938,0
497.0,20,Restaurant,Other,,695.0,12244,0
1468.0,23,Electronics,India,6870.0,717.0,15049,0
1905.0,2,Online,India,9619.0,689.0,1573,0
2576.0,1,Restaurant,Dubai,,108.0,4564,1
6337.0,21,Online,India,5508.0,716.0,17069,0
610.0,16,Online,India,6233.0,382.0,10621,0
476.0,12,Online,India,3743.0,360.0,18897,0
3329.0,16,Travel,India,702.0,38.0,10816,0
943.0,13,Restaurant,India,2230.0,170.0,15622,0
671.0,3,Travel,India,6613.0,372.0,9705,0
453.0,19,Restaurant,India,3227.0,135.0,1026,0
4810.0,14,Fuel,India,6329.0,261.0,19626,0
1666.0,20,Restaurant,India,6464.0,177.0,11248,0
1057.0,2,Fuel,India,876.0,113.0,19919,0
2574.0,21,Restaurant,India,1442.0,92.0,3973,0
3598.0,0,Medical,India,895.0,85.0,15497,0
577.0,20,Online,India,5195.0,157.0,4742,0
1100.0,23,Electronics,India,4309.0,325.0,14997,0
283.0,10,Electronics,India,9528.0,712.0,2476,0
1073.0,0,Medical,India,9133.0,431.0,4269,0
603.0,0,Travel,India,135.0,403.0,18917,0
2386.0,7,Grocery,Singapore,6293.0,286.0,10554,0
2117.0,4,Online,Dubai,1637.0,168.0,12177,0
479.0,17,Online,UK,9532.0,536.0,981,0
7651.0,23,Grocery,UK,8477.0,544.0,16123,1
282.0,14,Grocery,India,6408.0,15.0,1060,0
483.0,17,Fuel,Dubai,7211.0,32.0,14004,0
1378.0,16,Travel,India,3477.0,551.0,15950,0
5716.0,9,Fuel,Singapore,8170.0,296.0,11372,0
2707.0,0,Travel,India,3306.0,229.0,10809,0
131.0,3,Restaurant,India,7492.0,25.0,15321,0
868.0,14,Fuel,Dubai,3881.0,316.0,2762,0
4727.0,21,Restaurant,India,,579.0,16858,0
438.0,22,Restaurant,India,1011.0,168.0,9971,1
2684.0,8,Online,India,1700.0,30.0,10161,1
276.0,13,Restaurant,Singapore,6438.0,493.0,17692,0
1884.0,12,Grocery,Other,465.0,75.0,9760,1
362.0,22,Travel,India,8078.0,11.0,18472,0
8780.0,6,Fuel,India,5070.0,437.0,2035,1
1118.0,12,Online,USA,8369.0,140.0,12883,0
118.0,17,Restaurant,India,,68.0,17007,0
1002.0,3,Online,Other,4387.0,24.0,17760,1
1672.0,12,Grocery,India,,10.0,613,0
526.0,5,Restaurant,India,2056.0,466.0,6781,0
3088.0,9,Medical,India,1514.0,358.0,18929,1
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
2265.0,22,Travel,India,6994.0,572.0,2693,0
2575.0,18,Medical,India,1275.0,194.0,2436,0
696.0,18,Grocery,India,9114.0,89.0,6701,0
927.0,18,Grocery,India,2327.0,591.0,1598,0
1593.0,22,Travel,India,9643.0,180.0,5397,1
6096.0,14,Electronics,India,7477.0,107.0,13284,0
1185.0,13,Medical,India,9432.0,381.0,13081,0
677.0,4,Fuel,India,9253.0,92.0,8677,0
1436.0,17,Grocery,India,66.0,543.0,4695,0
361.0,15,Fuel,India,489.0,611.0,6214,0
906.0,18,Online,India,4635.0,39.0,7664,0
502.0,4,Restaurant,Other,6620.0,547.0,10356,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
1558.0,15,Travel,Dubai,1338.0,301.0,17792,1
4805.0,23,Electronics,India,2972.0,588.0,6800,0
23.0,16,Restaurant,India,,165.0,1435,0
1064.0,14,Restaurant,India,2050.0,529.0,2408,0
1505.0,2,Travel,India,9920.0,315.0,11215,0
3606.0,3,Travel,Singapore,153.0,652.0,10160,1
2982.0,19,Electronics,India,4347.0,564.0,6345,0
2241.0,6,Fuel,Other,4738.0,617.0,11982,0
866.0,8,Medical,Singapore,9290.0,308.0,9617,0
3279.0,3,Restaurant,USA,7245.0,237.0,981,0
97.0,11,Electronics,USA,744.0,341.0,2170,0
2317.0,8,Online,India,9015.0,161.0,5600,0
790.0,23,Electronics,Singapore,5316.0,378.0,16253,0
1124.0,20,Grocery,India,192.0,683.0,2247,0
1857.0,14,Electronics,India,2033.0,320.0,9016,0
2223.0,17,Electronics,India,7298.0,540.0,9802,0
699.0,1,Medical,India,5280.0,606.0,19350,0
736.0,23,Travel,India,6593.0,575.0,2309,0
931.0,6,Medical,India,2789.0,535.0,6515,0
1785.0,3,Electronics,India,2124.0,699.0,16138,0
222.0,7,Grocery,India,4932.0,485.0,14092,1
2550.0,23,Grocery,India,3693.0,672.0,17221,0
3196.0,6,Fuel,India,5546.0,318.0,3293,0
3309.0,5,Grocery,Dubai,1630.0,23.0,9772,0
468.0,18,Grocery,India,3144.0,586.0,15285,0
515.0,23,Travel,India,8958.0,420.0,5940,0
759.0,14,Fuel,India,6347.0,419.0,935,0
2609.0,7,Electronics,India,1908.0,485.0,14524,0
1386.0,9,Travel,India,6222.0,384.0,18696,0
1722.0,4,Restaurant,India,8999.0,648.0,15395,0
973.0,10,Online,Other,4408.0,597.0,3449,0
622.0,1,Travel,India,5187.0,271.0,2451,0
3679.0,10,Medical,India,3132.0,309.0,13215,0
2397.0,16,Restaurant,Singapore,9752.0,214.0,3991,0
461.0,0,Electronics,Other,3119.0,311.0,4312,0
3667.0,22,Travel,India,4870.0,183.0,1668,0
1351.0,2,Fuel,Other,,129.0,4101,0
1442.0,20,Travel,UK,1756.0,,11250,0
135.0,23,Online,Dubai,5150.0,84.0,16461,0
2857.0,5,Restaurant,India,4681.0,,16074,0
3222.0,18,Online,Other,2606.0,6.0,18884,0
3623.0,15,Online,USA,6553.0,689.0,19032,1
780.0,17,Travel,India,8777.0,570.0,10896,0
369.0,14,Travel,Other,9734.0,629.0,14332,0
1309.0,11,Electronics,India,,143.0,997,0
1536.0,12,Medical,Singapore,7127.0,544.0,7017,0
1723.0,4,Grocery,Dubai,2553.0,421.0,18112,0
987.0,20,Online,India,8699.0,41.0,9558,0
1754.0,11,Grocery,India,6374.0,102.0,5632,0
2088.0,3,Restaurant,India,603.0,306.0,13745,0
2019.0,12,Online,USA,8603.0,,4647,0
1787.0,6,Travel,Other,2282.0,408.0,15743,0
1451.0,13,Restaurant,Dubai,1960.0,99.0,7523,0
1746.0,15,Medical,India,2094.0,73.0,8057,0
2074.0,16,Medical,India,4535.0,190.0,4840,0
382.0,1,Electronics,Dubai,5116.0,689.0,17920,0
580.0,2,Grocery,India,1486.0,361.0,4397,0
5183.0,20,Medical,Other,3004.0,591.0,16399,1
1717.0,9,Travel,India,3167.0,,14221,0
1762.0,14,Grocery,Singapore,5125.0,470.0,7819,0
198.0,4,Restaurant,India,3810.0,278.0,3962,0
1865.0,0,Online,India,2337.0,384.0,4315,0
4841.0,2,Fuel,India,2921.0,590.0,4668,0
4789.0,1,Restaurant,India,8637.0,410.0,6880,0
2374.0,5,Online,India,2075.0,597.0,4199,1
1404.0,17,Fuel,India,624.0,,16511,0
1055.0,18,Travel,India,4428.0,214.0,15530,0
1328.0,14,Medical,India,2108.0,61.0,18362,0
4273.0,13,Electronics,India,7561.0,406.0,9562,0
185.0,14,Grocery,UK,3252.0,156.0,18662,0
3066.0,13,Online,India,4870.0,560.0,5655,0
550.0,13,Grocery,India,6570.0,4.0,7505,0
1096.0,18,Fuel,India,6182.0,320.0,11088,0
11753.0,13,Medical,USA,4837.0,256.0,15039,0
2206.0,18,Travel,India,6364.0,429.0,14421,0
334.0,18,Grocery,India,3317.0,450.0,17623,0
5245.0,17,Fuel,Singapore,7903.0,,5517,1
2523.0,6,Travel,USA,1427.0,633.0,852,0
1045.0,11,Grocery,India,5110.0,194.0,13543,0
1484.0,5,Grocery,UK,662.0,607.0,9994,0
235.0,19,Medical,India,4799.0,8.0,19813,0
4832.0,3,Online,India,6688.0,107.0,14961,0
