customer_id,annual_spend_inr,txn_frequency_per_year,avg_order_value_inr,days_since_last_purchase,customer_age,loyalty_score,city,city_tier,gender,payment_method,customer_segment
CUST00313,8629,3,1767,80,52,36.5,Delhi,1,F,Debit Card,Occasional buyers
CUST00314,97545,47,2167,16,29,90.4,Chennai,2,F,Debit Card,Premium loyalists
CUST00315,86687,37,3396,7,46,88.4,Bengaluru,1,F,Net Banking,Premium loyalists
CUST00316,30840,15,1654,33,32,51.0,Delhi,1,F,Credit Card,Regular shoppers
CUST00317,47719,23,1231,20,18,45.0,Kolkata,2,M,Credit Card,Regular shoppers
CUST00318,79795,51,1692,13,43,92.8,Ahmedabad,2,F,Debit Card,Premium loyalists
CUST00319,3419,7,1736,53,52,25.0,Ahmedabad,2,F,UPI,Occasional buyers
CUST00320,95396,23,2015,12,29,98.3,Hyderabad,2,M,Net Banking,Premium loyalists
CUST00321,17565,46,269,13,23,33.5,Kolkata,2,F,Credit Card,Bargain hunters
CUST00322,16365,9,1450,68,37,44.8,Hyderabad,2,M,Net Banking,Occasional buyers
CUST00323,103375,42,1915,11,39,94.2,Delhi,1,M,Wallet,Premium loyalists
CUST00324,32565,17,1733,56,51,65.3,Delhi,1,F,Net Banking,Regular shoppers
CUST00325,29672,13,1091,23,45,82.2,Jaipur,3,M,Credit Card,Regular shoppers
CUST00326,21254,31,882,16,20,70.4,Chennai,2,F,UPI,Young explorers
CUST00327,44908,24,1548,27,29,84.4,Lucknow,3,M,Debit Card,Regular shoppers
CUST00328,9160,5,1694,24,51,37.6,Delhi,1,M,Wallet,Occasional buyers
CUST00329,23415,21,1741,33,18,82.3,Jaipur,3,M,COD,Regular shoppers
CUST00330,11940,13,1602,58,33,27.4,Kolkata,2,F,Credit Card,Occasional buyers
CUST00331,37906,5,9731,60,65,62.9,Delhi,1,F,UPI,High-value infrequent
CUST00332,41781,8,1776,25,30,69.8,Jaipur,3,F,COD,Regular shoppers
CUST00333,39829,18,1637,16,24,58.6,Hyderabad,2,F,Credit Card,Regular shoppers
CUST00334,60705,94,5504,198,68,96.6,Delhi,1,F,Net Banking,Noise
CUST00335,52086,77,13846,56,71,65.6,Kolkata,2,F,Debit Card,Noise
CUST00336,82594,7,12177,42,31,53.9,Chennai,2,M,UPI,High-value infrequent
CUST00337,9937,6,1262,40,43,45.4,Pune,2,M,Credit Card,Occasional buyers
CUST00338,25243,29,459,33,28,45.3,Hyderabad,2,M,Net Banking,Bargain hunters
CUST00339,21853,24,327,17,23,29.5,Delhi,1,F,COD,Bargain hunters
CUST00340,14974,26,370,6,24,61.3,Ahmedabad,2,F,Wallet,Young explorers
CUST00341,12925,41,633,19,29,70.3,Mumbai,1,F,Wallet,Bargain hunters
CUST00342,17745,22,1864,21,33,64.2,Lucknow,3,M,Net Banking,Regular shoppers
CUST00343,11072,5,1242,27,33,31.0,Chennai,2,M,UPI,Occasional buyers
CUST00344,10401,8,2005,50,28,39.6,Chennai,2,M,Net Banking,Occasional buyers
CUST00345,12349,33,527,10,36,54.2,Bengaluru,1,M,Credit Card,Bargain hunters
CUST00346,9143,39,400,25,26,41.7,Delhi,1,M,Credit Card,Bargain hunters
CUST00347,11520,22,255,9,19,88.9,Ahmedabad,2,M,Debit Card,Young explorers
CUST00348,19235,35,505,12,18,63.1,Ahmedabad,2,M,Debit Card,Young explorers
CUST00349,48743,23,1478,38,18,82.7,Jaipur,3,F,Debit Card,Regular shoppers
CUST00350,17636,19,671,9,26,52.7,Delhi,1,F,UPI,Bargain hunters
CUST00351,69484,7,10222,49,43,58.9,Kolkata,2,F,UPI,High-value infrequent
CUST00352,7312,48,534,1,33,63.3,Bengaluru,1,F,Credit Card,Bargain hunters
CUST00353,9881,46,400,22,18,41.0,Kolkata,2,F,Net Banking,Bargain hunters
CUST00354,1305,8,1798,61,18,33.4,Kolkata,2,M,Credit Card,Occasional buyers
CUST00355,19206,36,530,18,26,47.7,Mumbai,1,F,Debit Card,Bargain hunters
CUST00356,31746,18,1863,23,24,60.4,Mumbai,1,F,Wallet,Regular shoppers
CUST00357,14624,27,510,23,29,45.2,Pune,2,M,UPI,Bargain hunters
CUST00358,23484,25,1647,28,18,73.1,Ahmedabad,2,M,UPI,Regular shoppers
CUST00359,48377,7,8929,22,57,60.7,Mumbai,1,F,Credit Card,High-value infrequent
CUST00360,9579,31,855,2,20,62.9,Kolkata,2,F,COD,Young explorers
CUST00361,87963,40,2385,4,46,94.4,Mumbai,1,F,Wallet,Premium loyalists
CUST00362,37959,9,1601,30,23,58.2,Delhi,1,F,UPI,Regular shoppers
CUST00363,19973,33,609,33,22,51.3,Pune,2,M,UPI,Bargain hunters
CUST00364,18506,35,544,2,22,50.1,Bengaluru,1,M,Wallet,Bargain hunters
CUST00365,27052,30,416,22,31,51.0,Mumbai,1,M,Credit Card,Bargain hunters
CUST00366,7994,6,701,82,34,46.5,Chennai,2,M,Debit Card,Occasional buyers
CUST00367,6508,14,938,44,56,26.6,Kolkata,2,F,Wallet,Occasional buyers
CUST00368,9430,7,1294,56,58,33.1,Chennai,2,M,Net Banking,Occasional buyers
CUST00369,64343,3,11291,65,42,55.0,Delhi,1,M,Net Banking,High-value infrequent
CUST00370,36622,18,1720,17,44,63.9,Lucknow,3,M,Debit Card,Regular shoppers
CUST00371,5843,7,1012,56,29,51.4,Hyderabad,2,F,Wallet,Occasional buyers
CUST00372,102703,49,1563,10,47,100,Jaipur,3,M,Wallet,Premium loyalists
CUST00373,7927,44,607,33,30,48.7,Jaipur,3,M,UPI,Bargain hunters
CUST00374,32758,25,2192,36,35,76.2,Delhi,1,F,Net Banking,Regular shoppers
CUST00375,36063,26,1385,14,18,68.8,Jaipur,3,M,Wallet,Regular shoppers
CUST00376,89559,44,1196,4,40,86.6,Chennai,2,F,Net Banking,Premium loyalists
CUST00377,8165,2,1146,50,24,47.6,Pune,2,M,Credit Card,Occasional buyers
CUST00378,24448,32,627,12,18,32.1,Bengaluru,1,M,UPI,Bargain hunters
CUST00379,23944,28,669,15,28,47.0,Bengaluru,1,F,Wallet,Bargain hunters
CUST00380,6520,6,1275,13,43,28.1,Bengaluru,1,F,Debit Card,Occasional buyers
CUST00381,50424,13,2051,29,40,63.4,Kolkata,2,F,Credit Card,Regular shoppers
CUST00382,9407,6,1493,53,44,40.2,Ahmedabad,2,M,COD,Occasional buyers
CUST00383,104868,33,2260,18,38,91.4,Ahmedabad,2,M,Net Banking,Premium loyalists
CUST00384,25301,26,1703,25,28,65.1,Bengaluru,1,M,UPI,Regular shoppers
CUST00385,29654,18,1738,29,25,72.4,Hyderabad,2,F,COD,Regular shoppers
CUST00386,16026,24,520,19,18,35.3,Kolkata,2,F,Debit Card,Bargain hunters
CUST00387,11461,8,1551,60,42,31.6,Bengaluru,1,F,COD,Occasional buyers
CUST00388,13117,13,416,12,21,52.3,Lucknow,3,F,Credit Card,Young explorers
CUST00389,28718,21,1910,25,31,69.7,Pune,2,F,COD,Regular shoppers
CUST00390,4612,5,1346,55,51,32.7,Hyderabad,2,M,Debit Card,Occasional buyers
CUST00391,75990,45,2253,22,20,95.7,Delhi,1,M,UPI,Premium loyalists
CUST00392,12831,27,618,8,31,58.9,Ahmedabad,2,M,Debit Card,Bargain hunters
CUST00393,90026,6,10582,14,57,51.9,Mumbai,1,M,Wallet,High-value infrequent
CUST00394,38171,22,1144,37,29,70.6,Pune,2,M,Debit Card,Regular shoppers
CUST00395,72482,36,1450,15,47,88.4,Jaipur,3,F,UPI,Premium loyalists
CUST00396,12468,10,1616,40,44,26.2,Kolkata,2,M,UPI,Occasional buyers
CUST00397,14563,25,1456,26,33,70.1,Chennai,2,M,COD,Regular shoppers
CUST00398,71245,51,2644,4,42,93.4,Kolkata,2,M,Credit Card,Premium loyalists
CUST00399,9992,26,490,9,18,72.0,Mumbai,1,F,Credit Card,Young explorers
CUST00400,23733,46,444,16,25,40.2,Hyderabad,2,F,Credit Card,Bargain hunters
CUST00401,35931,25,1266,33,22,90.5,Hyderabad,2,F,UPI,Regular shoppers
CUST00402,193481,88,8864,40,71,37.9,Pune,2,M,Debit Card,Noise
CUST00403,89919,59,14605,168,66,55.2,Kolkata,2,F,Debit Card,Noise
CUST00404,80725,32,1415,13,35,83.8,Chennai,2,F,UPI,Premium loyalists
CUST00405,21547,17,2193,14,31,50.7,Pune,2,M,Debit Card,Regular shoppers
CUST00406,85158,40,2402,1,31,90.3,Kolkata,2,F,COD,Premium loyalists
CUST00407,20990,8,1819,32,37,79.3,Hyderabad,2,M,Credit Card,Regular shoppers
CUST00408,61269,9,10608,50,54,36.8,Delhi,1,F,UPI,High-value infrequent
CUST00409,87641,5,8676,42,36,70.2,Delhi,1,M,COD,High-value infrequent
CUST00410,74408,6,8850,6,62,33.6,Delhi,1,M,Net Banking,High-value infrequent
CUST00411,22529,47,698,18,30,39.3,Pune,2,M,COD,Bargain hunters
CUST00412,74474,55,16835,172,31,67.5,Chennai,2,M,Wallet,Noise
CUST00413,36586,24,1428,15,18,60.5,Pune,2,F,Wallet,Regular shoppers
CUST00414,34245,19,2051,24,39,63.1,Lucknow,3,M,Net Banking,Regular shoppers
CUST00415,27754,41,488,11,31,39.9,Kolkata,2,F,Net Banking,Bargain hunters
CUST00416,21148,16,1656,39,38,78.0,Jaipur,3,M,COD,Regular shoppers
CUST00417,10207,10,1563,26,52,46.7,Mumbai,1,F,UPI,Occasional buyers
CUST00418,13352,29,281,20,27,60.2,Delhi,1,M,Wallet,Bargain hunters
CUST00419,70168,35,2256,1,35,86.5,Hyderabad,2,F,Debit Card,Premium loyalists
CUST00420,54410,44,3508,264,52,10.1,Delhi,1,F,Debit Card,Noise
CUST00421,9193,37,712,7,23,48.9,Jaipur,3,M,COD,Young explorers
CUST00422,5431,12,1322,87,43,34.3,Lucknow,3,M,Wallet,Occasional buyers
CUST00423,75812,7,11108,43,45,53.6,Jaipur,3,F,Net Banking,High-value infrequent
CUST00424,15307,27,791,9,19,54.9,Mumbai,1,M,UPI,Young explorers
CUST00425,12469,15,408,18,21,82.3,Kolkata,2,M,Net Banking,Young explorers
CUST00426,81298,8,12767,45,49,52.1,Bengaluru,1,F,COD,High-value infrequent
CUST00427,17081,22,1241,14,30,64.5,Kolkata,2,F,Credit Card,Regular shoppers
CUST00428,39725,17,1755,32,36,67.8,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST00429,19429,38,610,15,31,52.6,Hyderabad,2,M,Credit Card,Bargain hunters
CUST00430,10420,6,1390,59,43,17.1,Delhi,1,F,Debit Card,Occasional buyers
CUST00431,16427,30,372,10,25,68.0,Chennai,2,M,Credit Card,Young explorers
CUST00432,15411,33,610,5,18,56.1,Pune,2,F,UPI,Bargain hunters
CUST00433,8805,9,1247,31,52,49.2,Hyderabad,2,F,Wallet,Occasional buyers
CUST00434,37924,26,1563,41,39,74.2,Jaipur,3,F,COD,Regular shoppers
CUST00435,23050,11,1967,19,20,65.7,Lucknow,3,F,COD,Regular shoppers
CUST00436,107005,32,1941,7,40,86.0,Bengaluru,1,F,COD,Premium loyalists
CUST00437,17764,26,317,18,31,33.0,Bengaluru,1,F,Debit Card,Bargain hunters
CUST00438,15548,28,437,11,22,54.2,Mumbai,1,M,Net Banking,Young explorers
CUST00439,53856,4,8762,24,41,49.8,Pune,2,F,Net Banking,High-value infrequent
CUST00440,15903,28,508,7,21,83.0,Delhi,1,F,Wallet,Young explorers
CUST00441,46642,8,11672,40,43,47.8,Kolkata,2,M,COD,High-value infrequent
CUST00442,45846,25,1831,29,42,57.1,Ahmedabad,2,M,Wallet,Regular shoppers
CUST00443,14787,30,589,18,28,92.4,Lucknow,3,F,Wallet,Young explorers
CUST00444,10443,42,535,24,35,38.7,Chennai,2,M,Debit Card,Bargain hunters
CUST00445,33408,19,1505,47,32,69.7,Jaipur,3,M,Wallet,Regular shoppers
CUST00446,183243,61,23280,254,54,21.1,Delhi,1,M,Credit Card,Noise
CUST00447,26601,15,1700,19,38,67.3,Lucknow,3,M,Net Banking,Regular shoppers
CUST00448,25677,29,429,10,35,26.2,Lucknow,3,M,Wallet,Bargain hunters
CUST00449,18022,38,400,19,21,41.0,Jaipur,3,M,COD,Bargain hunters
CUST00450,16459,42,400,5,30,62.9,Jaipur,3,F,Net Banking,Bargain hunters
CUST00451,40485,23,1409,10,34,70.9,Hyderabad,2,M,Debit Card,Regular shoppers
CUST00452,19984,28,600,10,33,45.7,Kolkata,2,F,COD,Bargain hunters
CUST00453,14912,37,250,9,23,85.9,Lucknow,3,F,COD,Young explorers
CUST00454,8617,9,1021,106,55,35.2,Hyderabad,2,M,Wallet,Occasional buyers
CUST00455,62918,11,9159,32,50,57.4,Jaipur,3,F,Wallet,High-value infrequent
CUST00456,31186,19,1346,29,24,66.4,Bengaluru,1,F,UPI,Regular shoppers
CUST00457,86855,34,2199,29,51,92.9,Delhi,1,M,Net Banking,Premium loyalists
CUST00458,44266,40,2338,8,31,87.0,Kolkata,2,M,UPI,Premium loyalists
CUST00459,23418,39,614,9,28,41.3,Ahmedabad,2,F,Debit Card,Bargain hunters
CUST00460,28622,26,1547,34,27,71.7,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST00461,25596,23,1312,20,43,67.5,Pune,2,F,Debit Card,Regular shoppers
CUST00462,70225,46,2517,14,43,95.0,Kolkata,2,F,Net Banking,Premium loyalists
CUST00463,26248,21,1437,2,32,59.0,Hyderabad,2,M,Debit Card,Regular shoppers
CUST00464,180545,64,6538,141,43,8.7,Jaipur,3,F,Net Banking,Noise
CUST00465,10351,12,1363,1,20,75.4,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST00466,27778,21,1364,38,35,58.3,Chennai,2,F,UPI,Regular shoppers
CUST00467,19575,16,2105,43,54,78.2,Jaipur,3,M,Net Banking,Regular shoppers
CUST00468,91558,45,2154,1,41,80.3,Bengaluru,1,F,Debit Card,Premium loyalists
CUST00469,18458,38,444,18,35,51.6,Chennai,2,F,Wallet,Bargain hunters
CUST00470,31281,18,1836,25,41,47.6,Ahmedabad,2,M,Net Banking,Regular shoppers
CUST00471,33235,16,1566,41,22,60.1,Kolkata,2,M,Credit Card,Regular shoppers
CUST00472,16503,28,698,10,37,51.4,Jaipur,3,M,Debit Card,Bargain hunters
CUST00473,11663,7,1467,54,46,46.7,Bengaluru,1,F,Net Banking,Occasional buyers
CUST00474,103620,53,22168,311,28,3.7,Lucknow,3,F,UPI,Noise
CUST00475,1000,7,1522,62,38,54.8,Chennai,2,F,Wallet,Occasional buyers
CUST00476,155617,7,7363,283,55,45.9,Hyderabad,2,F,Debit Card,Noise
CUST00477,41526,17,1075,25,42,66.7,Mumbai,1,F,Net Banking,Regular shoppers
CUST00478,14279,27,406,7,28,62.4,Ahmedabad,2,F,UPI,Young explorers
CUST00479,47932,16,1619,28,21,58.2,Pune,2,F,COD,Regular shoppers
CUST00480,20495,40,363,28,18,37.2,Kolkata,2,F,Debit Card,Bargain hunters
CUST00481,19473,27,386,11,18,65.5,Mumbai,1,F,Net Banking,Bargain hunters
CUST00482,17625,36,479,13,22,50.6,Mumbai,1,M,Wallet,Young explorers
CUST00483,9531,30,376,5,22,58.0,Bengaluru,1,F,Wallet,Young explorers
CUST00484,7696,32,406,12,24,76.3,Lucknow,3,F,Credit Card,Young explorers
CUST00485,14600,33,586,1,21,75.0,Lucknow,3,M,UPI,Young explorers
CUST00486,22746,21,1792,34,28,56.3,Ahmedabad,2,F,Debit Card,Regular shoppers
CUST00487,15628,25,650,5,22,53.8,Kolkata,2,F,COD,Young explorers
CUST00488,16132,23,490,8,18,76.2,Lucknow,3,F,Wallet,Young explorers
CUST00489,13313,33,548,31,18,48.5,Bengaluru,1,M,Wallet,Bargain hunters
CUST00490,18312,13,1715,21,23,64.5,Delhi,1,M,Debit Card,Regular shoppers
CUST00491,18618,45,572,15,18,49.1,Bengaluru,1,M,UPI,Bargain hunters
CUST00492,12113,42,481,25,18,36.2,Hyderabad,2,M,Debit Card,Bargain hunters
CUST00493,4907,9,1216,73,42,45.7,Chennai,2,F,Credit Card,Occasional buyers
CUST00494,38954,25,1240,15,30,57.8,Bengaluru,1,M,Debit Card,Regular shoppers
CUST00495,88382,6,9397,43,49,53.8,Mumbai,1,M,Debit Card,High-value infrequent
CUST00496,22017,32,626,5,19,89.9,Delhi,1,F,COD,Young explorers
CUST00497,26982,28,1766,34,18,61.6,Hyderabad,2,M,Debit Card,Regular shoppers
CUST00498,7912,6,1914,51,50,32.0,Kolkata,2,M,UPI,Occasional buyers
CUST00499,57606,9,10859,57,39,41.2,Ahmedabad,2,M,COD,High-value infrequent
CUST00500,6545,7,883,62,43,30.9,Hyderabad,2,F,UPI,Occasional buyers
CUST00501,19880,22,556,20,33,55.4,Jaipur,3,M,Debit Card,Bargain hunters
CUST00502,36206,24,1983,50,36,84.5,Ahmedabad,2,M,Wallet,Regular shoppers
CUST00503,156750,75,24508,234,71,30.4,Pune,2,F,Net Banking,Noise
CUST00504,106457,31,2367,13,46,92.2,Jaipur,3,F,Debit Card,Premium loyalists
CUST00505,46061,19,1524,20,31,64.9,Mumbai,1,F,UPI,Regular shoppers
CUST00506,11731,27,1332,15,23,54.4,Lucknow,3,M,Net Banking,Regular shoppers
CUST00507,43902,22,1539,40,31,76.7,Lucknow,3,F,Debit Card,Regular shoppers
CUST00508,39477,27,1951,33,40,71.6,Hyderabad,2,M,Wallet,Regular shoppers
CUST00509,26625,12,1209,24,25,54.2,Jaipur,3,M,Credit Card,Regular shoppers
CUST00510,38738,24,1427,26,27,61.9,Kolkata,2,M,Debit Card,Regular shoppers
CUST00511,34931,64,5425,224,75,22.5,Hyderabad,2,M,COD,Noise
CUST00512,58558,41,2225,17,45,95.9,Delhi,1,M,Debit Card,Premium loyalists
CUST00513,29863,11,1115,41,33,71.3,Bengaluru,1,M,Credit Card,Regular shoppers
CUST00514,31894,13,1613,9,36,63.8,Pune,2,F,Debit Card,Regular shoppers
CUST00515,4800,6,849,63,35,39.2,Mumbai,1,F,UPI,Occasional buyers
CUST00516,10938,17,469,27,27,41.5,Pune,2,M,Debit Card,Bargain hunters
CUST00517,77591,44,2159,16,45,91.7,Lucknow,3,F,COD,Premium loyalists
CUST00518,85592,3,10108,1,25,65.5,Lucknow,3,F,Wallet,High-value infrequent
CUST00519,7131,28,343,16,30,39.4,Hyderabad,2,M,UPI,Bargain hunters
CUST00520,29761,17,1766,14,23,63.1,Chennai,2,M,Net Banking,Regular shoppers
CUST00521,19874,39,734,23,28,34.0,Kolkata,2,M,Credit Card,Bargain hunters
CUST00522,41622,24,1775,21,21,76.5,Mumbai,1,F,COD,Regular shoppers
CUST00523,17455,17,227,6,25,68.4,Mumbai,1,M,Wallet,Young explorers
CUST00524,36862,19,1673,28,22,71.5,Jaipur,3,F,COD,Regular shoppers
CUST00525,21685,53,480,14,31,50.3,Ahmedabad,2,F,COD,Bargain hunters
CUST00526,13661,22,363,7,23,66.3,Mumbai,1,F,Net Banking,Young explorers
CUST00527,32042,20,1939,36,18,57.9,Pune,2,M,Net Banking,Regular shoppers
CUST00528,72146,49,2889,14,43,85.7,Delhi,1,F,Net Banking,Premium loyalists
CUST00529,79318,6,9803,44,38,63.0,Lucknow,3,F,COD,High-value infrequent
CUST00530,10830,5,1224,73,37,43.6,Ahmedabad,2,F,Wallet,Occasional buyers
CUST00531,22157,21,1026,39,37,68.7,Bengaluru,1,M,Net Banking,Regular shoppers
CUST00532,34455,15,1506,21,24,66.8,Bengaluru,1,M,COD,Regular shoppers
CUST00533,28369,26,1379,23,29,56.0,Delhi,1,M,Net Banking,Regular shoppers
CUST00534,18577,40,540,15,18,11.7,Pune,2,M,Debit Card,Bargain hunters
CUST00535,13867,61,417,34,28,51.5,Ahmedabad,2,F,Debit Card,Bargain hunters
CUST00536,105645,34,1830,13,31,86.1,Kolkata,2,M,COD,Premium loyalists
CUST00537,31806,13,1214,7,41,46.2,Mumbai,1,M,Credit Card,Regular shoppers
CUST00538,13116,30,556,20,37,42.2,Delhi,1,F,Wallet,Bargain hunters
CUST00539,9663,4,1220,32,33,32.2,Chennai,2,F,Net Banking,Occasional buyers
CUST00540,10589,8,1548,69,46,23.7,Chennai,2,M,UPI,Occasional buyers
CUST00541,3737,6,784,81,49,44.4,Delhi,1,M,Debit Card,Occasional buyers
CUST00542,17019,30,500,38,22,57.6,Ahmedabad,2,M,Credit Card,Bargain hunters
CUST00543,27426,23,1764,27,27,56.5,Chennai,2,M,Debit Card,Regular shoppers
CUST00544,21465,38,502,33,18,38.4,Ahmedabad,2,M,Wallet,Bargain hunters
CUST00545,89344,44,1982,12,59,95.2,Kolkata,2,M,COD,Premium loyalists
CUST00546,11636,8,1250,54,58,39.4,Pune,2,F,Net Banking,Occasional buyers
CUST00547,22424,18,1354,29,38,68.7,Kolkata,2,F,Wallet,Regular shoppers
CUST00548,75804,6,8237,68,37,54.8,Bengaluru,1,M,Wallet,High-value infrequent
CUST00549,15647,15,1523,23,35,59.8,Ahmedabad,2,F,Wallet,Regular shoppers
CUST00550,17660,35,592,14,23,74.7,Lucknow,3,M,Debit Card,Young explorers
CUST00551,24912,44,309,5,23,55.4,Delhi,1,M,COD,Bargain hunters
CUST00552,16438,26,506,20,30,43.8,Pune,2,F,Credit Card,Bargain hunters
CUST00553,29665,47,672,19,37,60.8,Mumbai,1,M,Wallet,Bargain hunters
CUST00554,2290,7,1653,47,37,35.1,Lucknow,3,M,Credit Card,Occasional buyers
CUST00555,23732,42,590,16,21,55.6,Lucknow,3,F,Credit Card,Bargain hunters
CUST00556,80836,5,9296,34,47,58.6,Lucknow,3,F,COD,High-value infrequent
CUST00557,29110,25,1088,24,29,56.3,Pune,2,M,Wallet,Regular shoppers
CUST00558,19297,39,875,9,18,42.3,Delhi,1,M,Net Banking,Bargain hunters
CUST00559,12830,7,927,44,53,19.0,Pune,2,M,COD,Occasional buyers
CUST00560,11923,32,478,29,33,29.4,Lucknow,3,F,COD,Bargain hunters
CUST00561,89109,37,1777,1,26,86.4,Lucknow,3,F,COD,Premium loyalists
CUST00562,39691,25,1312,31,42,73.3,Lucknow,3,M,Net Banking,Regular shoppers
CUST00563,26515,30,2140,30,35,65.1,Pune,2,F,Net Banking,Regular shoppers
CUST00564,31768,25,1956,21,40,71.5,Ahmedabad,2,M,Debit Card,Regular shoppers
CUST00565,45403,7,10496,37,59,61.1,Jaipur,3,F,UPI,High-value infrequent
CUST00566,4697,5,780,58,46,35.9,Jaipur,3,F,Debit Card,Occasional buyers
CUST00567,10277,9,1413,37,53,27.1,Mumbai,1,F,Debit Card,Occasional buyers
CUST00568,15974,32,362,39,23,62.5,Delhi,1,F,UPI,Bargain hunters
CUST00569,6781,8,1238,60,46,48.7,Hyderabad,2,M,Net Banking,Occasional buyers
CUST00570,10211,8,1286,104,38,26.4,Jaipur,3,F,COD,Occasional buyers
CUST00571,52718,11,2180,6,64,31.6,Ahmedabad,2,M,Debit Card,Noise
CUST00572,30521,29,1714,12,40,56.0,Bengaluru,1,M,Credit Card,Regular shoppers
CUST00573,24332,20,1967,30,23,88.5,Pune,2,M,Wallet,Regular shoppers
CUST00574,37036,12,2041,25,42,52.5,Lucknow,3,F,Wallet,Regular shoppers
CUST00575,13501,42,591,31,25,48.2,Bengaluru,1,F,Net Banking,Bargain hunters
CUST00576,52457,48,1497,10,27,87.8,Delhi,1,M,UPI,Premium loyalists
CUST00577,184789,6,18826,33,34,98.7,Lucknow,3,F,Debit Card,Noise
CUST00578,22544,25,1907,30,38,68.0,Delhi,1,M,UPI,Regular shoppers
CUST00579,52291,4,11679,53,75,55.2,Ahmedabad,2,F,Credit Card,High-value infrequent
CUST00580,29805,16,1515,3,49,67.9,Hyderabad,2,F,COD,Regular shoppers
CUST00581,17611,31,534,6,24,63.6,Pune,2,M,Wallet,Young explorers
CUST00582,97998,50,1922,24,41,100,Lucknow,3,F,Credit Card,Premium loyalists
CUST00583,17894,42,446,27,33,46.9,Kolkata,2,M,UPI,Bargain hunters
CUST00584,14575,21,1464,17,31,71.2,Chennai,2,M,Debit Card,Regular shoppers
CUST00585,89392,46,2130,21,31,88.6,Hyderabad,2,F,Credit Card,Premium loyalists
CUST00586,10361,4,1545,54,37,45.5,Chennai,2,M,UPI,Occasional buyers
CUST00587,29380,13,1371,12,40,72.6,Hyderabad,2,M,Credit Card,Regular shoppers
CUST00588,27556,26,1301,34,38,69.5,Chennai,2,M,Wallet,Regular shoppers
CUST00589,18633,37,412,19,31,50.7,Ahmedabad,2,M,UPI,Bargain hunters
CUST00590,19160,26,466,5,21,45.6,Bengaluru,1,M,Wallet,Young explorers
CUST00591,27081,17,1421,27,19,71.5,Jaipur,3,F,COD,Regular shoppers
CUST00592,19607,23,934,22,31,70.2,Delhi,1,M,Net Banking,Regular shoppers
CUST00593,13787,3,853,81,51,45.7,Jaipur,3,F,Net Banking,Occasional buyers
CUST00594,2599,11,1613,53,52,19.9,Kolkata,2,F,COD,Occasional buyers
CUST00595,16209,23,696,14,23,68.3,Pune,2,M,Credit Card,Bargain hunters
CUST00596,84282,35,2206,3,33,91.3,Kolkata,2,F,Credit Card,Premium loyalists
CUST00597,16566,21,825,16,21,70.7,Delhi,1,F,Debit Card,Young explorers
CUST00598,19281,18,1501,19,36,57.7,Pune,2,M,Debit Card,Regular shoppers
CUST00599,18569,41,451,23,18,35.6,Lucknow,3,F,Credit Card,Bargain hunters
CUST00600,112972,49,1915,22,38,87.5,Bengaluru,1,F,Wallet,Premium loyalists
CUST00601,73361,9,13000,45,27,41.7,Chennai,2,M,Credit Card,High-value infrequent
CUST00602,69433,45,2022,2,44,97.6,Hyderabad,2,M,UPI,Premium loyalists
CUST00603,39179,17,1642,13,30,77.9,Pune,2,M,Net Banking,Regular shoppers
CUST00604,9404,6,1211,93,48,35.7,Chennai,2,F,COD,Occasional buyers
CUST00605,20972,32,531,33,25,42.6,Kolkata,2,M,COD,Bargain hunters
CUST00606,62013,6,10907,33,71,41.5,Bengaluru,1,M,UPI,High-value infrequent
CUST00607,17752,20,611,6,28,52.0,Ahmedabad,2,F,COD,Young explorers
CUST00608,11310,26,310,20,19,38.7,Bengaluru,1,F,Wallet,Bargain hunters
CUST00609,11721,6,1609,55,44,29.1,Chennai,2,F,Net Banking,Occasional buyers
CUST00610,35774,15,7566,220,60,33.8,Ahmedabad,2,M,Debit Card,Noise
CUST00611,14962,15,460,10,23,92.2,Lucknow,3,F,Credit Card,Young explorers
CUST00612,31025,16,1681,24,18,53.5,Mumbai,1,M,Debit Card,Regular shoppers
CUST00613,58563,6,8711,20,58,51.3,Delhi,1,M,Debit Card,High-value infrequent
CUST00614,34426,15,1578,23,26,76.1,Jaipur,3,M,COD,Regular shoppers
CUST00615,76989,52,2107,13,36,85.0,Mumbai,1,M,Wallet,Premium loyalists
CUST00616,103744,45,1824,5,32,86.7,Hyderabad,2,M,Net Banking,Premium loyalists
CUST00617,28379,19,1961,23,29,57.3,Mumbai,1,M,Net Banking,Regular shoppers
CUST00618,56142,6,7636,54,52,54.1,Mumbai,1,M,COD,High-value infrequent
